id,title,description,genres,imdb_rating,views,ismovie,media_type_name,lang_id,language_name
1320,છેલ્લો દિવસ,Chhello Divas... Chhello Divas | Full Comedy Movie | Malhar Thakar | Yash Soni | Janki Bodiwala,"Comedy, Love Story",8.3,10201776,1,Movie,3,ગુજરાતી
1326,Golmaal 3,Golmaal 3 Full Movie - Ajay Devgan - Kareena Kapoor - Arshad Warsi - Shreyas - Kunal - Tushar,"Action, Comedy, Drama",6.6,14674504,1,Movie,2,हिन्दी
1328,A Dash of Love,"Truth will always prevail if not in the beginning, it will in the end. A great story of tough times, twists and turns and even turmoil can somehow be overturn and turn into success in the end. Clean and caring thoughts and actions are always rewarded in the long run.",Love Story,7.6,2155514,1,Movie,1,English
1330,Naach Lucky Naach,"Prabhu Deva, Aishwarya Rajesh, Ditya | New Hindi Dubbed Movie",Drama,6.6,41412731,1,Movie,2,हिन्दी
1333,Satya 2,"Puneet Singh Ratn, Anaika Soti Best Action Movie",Action,6.8,101428,1,Movie,2,हिन्दी
1334,Beauty on the beas,"Fantasy Movie | Vincent Cassel, Léa Seydoux | Hindi Dubbed",Action,7.1,6340161,1,Movie,2,हिन्दी
1336,The Showdown,"Hyultu... In the 11th year of Kwang Hae-gun, Jo-seon soldiers go to war with china after an invasion. In the middle if manchu, three people who have barely survived are being cornered by the chinese forces, and begin a bloody battle not with enemies but friends.",Action,8.2,28900,1,Movie,10,Français
1342,Passage to Zarahemla,Summer Naomi Smart | Brian Kary | Moronai Kanekoa,"Action, Drama",7.1,2706170,1,Movie,2,हिन्दी
1343,Guest iin London,"Cast:Kartik Aaryan, Kriti Kharbanda, Paresh Rawal, Tanvi Azmi","Comedy, Drama",6.4,7645587,1,Movie,2,हिन्दी
1345,I am Kalam,आई एम कलाम - हर्ष मयार - गुलशन ग्रोवर,Drama,7.9,12231370,1,Movie,2,हिन्दी
1346,Bumm Bumm Bole,Darsheel Safary | Atul Kulkarni | Hindi Movie,Thriller,6.1,5527828,1,Movie,2,हिन्दी
1348,B.A Pass,B.A Pass FULL MOVIE | Shilpa Shukla,"Drama, Romance",6.4,169060,1,Movie,2,हिन्दी
1349,Entertainment Full Movie,"Entertainment | Full Movie | Akshay Kumar, Tamannaah Bhatia, Johnny Lever","Comedy, Drama, Romance",7.2,45461705,1,Movie,2,हिन्दी
1351,Saamy²,"Saamy² (2019) | New Released Full Hindi Dubbed Movie | Vikram, Keerthy Suresh, Aishwarya Rajesh","Action, Love Story, Political",6.5,157889064,1,Movie,2,हिन्दी
1354,Khiladi 786 (HD)- Superhit Hindi Full Movie,"Khiladi 786 (HD)- Superhit Hindi Full Movie | Akshay Kumar | Asin | Mithun Chakraborty, Johnny Lever","Action, Comedy, Drama, Love Story, Political",6.3,21055622,1,Movie,2,हिन्दी
1355,Venky Mama Full Movie Hindi Dubbed,"Venky Mama Full Movie Hindi Dubbed | Venkatesh, Naga Chaitanya, Raashii Khanna","Action, Love Story, Romance",6.4,4117414,1,Movie,2,हिन्दी
1357,2022 TSUNAMI,Hollywood Action Movies In Hindi Dubbed,Action,6.2,17577815,1,Movie,2,हिन्दी
1358,2047: Virtual Revolution,In a future mega city related movie,"Action, Thriller",7.1,8931,1,Movie,2,हिन्दी
1359,Kaabil Full Movie,"Kaabil Full Movie | Hrithik Roshan, Yami Gautam, Ronit Roy, Rohit Roy","Action, Drama, Mystery, Love Story, Romance",7.1,12878878,1,Movie,2,हिन्दी
1360,Kochadaiiyaan,Rajinikanth & Deepika Padukone | 3D Animated Action Movie,Action,6.2,2356128,1,Movie,2,हिन्दी
1361,Disco Singh,Diljit Dosanjh | Hindi Dubbed Movies | Surveen Chawla | Manoj Pahwa,"Comedy, Drama",6.5,57844,1,Movie,2,हिन्दी
1362,Mr & Mrs 420,"Binnu Dhillon, Jassie Gill - Latest Punjabi Film","Comedy, Drama",7.2,37357171,1,Movie,12,ਪੰਜਾਬੀ
1436,Badrinath,"Badri, under the guidance of his martial arts and spiritual guru Bhishma, becomes the protector of the Badrinath temple. Badri meets Alakananda, an agnostic, and attempts to revive her faith in God.","Action, Drama",6.1,28624130,1,Movie,2,हिन्दी
1441,Kyaa Super Kool Hain Hum,"Comedy Movie | Tusshar Kapoor, Riteish Deshmukh, Anupam Kher","Comedy, Drama",5.0,1689490,1,Movie,2,हिन्दी
1450,TIME MACHINE,Best South Indian Hindi Dubbed Movie,"Drama, Mystery",6.0,47818316,1,Movie,2,हिन्दी
1451,Ji Wife Ji,"Roshan Prince ,Karamjit Anmol, Harby Sangha, Anita Devgan","Comedy, Drama",7.8,4273348,1,Movie,12,ਪੰਜਾਬੀ
1452,KALA SHAH KALA,PUNJABI Full HD MOVIES ( BINNU DHILLON ),"Comedy, Drama",7.2,4096704,1,Movie,12,ਪੰਜਾਬੀ
1454,DAAL MEIN KUCH KALA HE,VEENA MALIK - JACKIE SHROFF - VIJAY RAAZ - POPULAR COMEDY MOVIE,"Comedy, Drama",3.9,1715526,1,Movie,2,हिन्दी
1463,Sabse Bada Hungama,"साउथ की जबरदस्त कॉमेडी फिल्म ""सबसे बड़ा हंगमा"" हिंदी में","Action, Comedy, Drama, Love Story",5.1,3619068,1,Movie,2,हिन्दी
1465,Fatal Instinct,Full Action Movie | Ivan Sergei,Action,5.7,1846749,1,Movie,1,English
1466,Sunday,Ajay Devgan - Ayesha Takia - Arshad Warsi - Irrfan Khan - Comedy Movie,"Comedy, Drama, Love Story",5.5,1256612,1,Movie,2,हिन्दी
1470,Kaalia,Kaalia Hindi Full Movie {1981} - Amitabh Bachchan | Parveen Babi | Pran - Superhit Hindi Movie,"Action, Drama, Thriller, Crime, Political",6.7,23281709,1,Movie,2,हिन्दी
1475,Quantum Voyage (The Black Hole),Quantum Voyage (The Black Hole) Malcolm McDowell,"Thriller, Sci-fi",5.2,2178024,1,Movie,1,English
1495,Kabir Singh,KabirSingh!  His love has no boundaries and passion that makes him Unstoppable! Meet Dr Kabir Rajveer Singh!,Love Story,7.0,107974011,1,Movie,2,हिन्दी
1496,Uri The Surgical Strike,Vicky Kaushal | Yami Gautam |,"Action, Thriller",8.2,697748,1,Movie,2,हिन्दी
1497,Writer Padmabhushan,"Suhas, Rohini, Ashish Vidyarthi, Tina | 3rd Feb Release",Thriller,7.8,53733,1,Movie,5,தமிழ்
1498,JUNG_E,Year 2194 Humanity's hope and ultimate weapon A.I. combat warrior JUNG_E Watch her break free,Action,5.4,270263,1,Movie,2,हिन्दी
1499,Sanju,"Ranbir Kapoor, Paresh Rawal, Manisha Koirala, Anushka Sharma, Sonam Kapoor, Dia Mirza, Vicky Kaushal, Jim Sarbh and Boman Irani.",Drama,7.6,64684478,1,Movie,2,हिन्दी
1500,Andhadhun,abu | Ayushmann Khurrana | Radhika Apte |,"Action, Drama",8.2,27533002,1,Movie,2,हिन्दी
1506,Chennai vs China,Chennai vs China  Full Movie Hindi Dubbed,"Action, Drama, War",6.5,31632719,1,Movie,25,తెలుగు
1509,iSmart Shankar,"iSmart Shankar Full Hindi Dubbed Movie | Ram Pothineni, Nidhhi Agerwal, Nabha Natesh","Action, Comedy, Drama, Love Story, Romance",5.4,322429378,1,Movie,2,हिन्दी
1514,Madhagaja,"The wife of one of two rival dons sends her son away to a safe land in order to protect him from their conflict. However, much to her disappointment, her child returns to the world of violence.","Action, Thriller",5.0,2382669,1,Movie,2,हिन्दी
1518,Sita Ram,Sitaram  Bellamkonda Srinivas & Kajal Aggarwal,"Action, Love Story, Romance",4.8,596519860,1,Movie,2,हिन्दी
1522,Inspector Vijay (KAVACHAM),"Inspector Vijay (KAVACHAM)
Bellamkonda Sreenivas, Kajal, Neil Nitin Mukesh","Action, Love Story, Thriller, Political, Romance",4.5,341862634,1,Movie,2,हिन्दी
1524,ACP Shiva (Motta Siva Ketta Siva),"ACP Shiva (Motta Siva Ketta Siva)
Raghava Lawrence, Nikki Galrani","Action, Comedy, Drama, Crime, Political",3.5,183016963,1,Movie,2,हिन्दी
1528,Kadamban,"Kadamban (2017) 
Arya, Catherine Tresa","Action, Adventure, Love Story",5.4,156069562,1,Movie,2,हिन्दी
1538,Bholaa,Ajay Devgn | Tabu Best Movie,"Action, Drama",7.6,976,1,Movie,2,हिन्दी
1541,Ramabanam,"Gopichand, Jagapathi Babu, Kushboo Sundar, Dimple Hayathi, Tarun Raj Arora, Nasser, Shubalekha Sudhakar, Sachin Khedekar, Kasi Vishwanath",Action,6.0,537460,1,Movie,2,हिन्दी
1547,Virupaksha,"Virupaksha is a Mystical Thriller movie Starring Sai Dharam Tej, Samyuktha Menon.","Drama, Mystery, Thriller",8.0,1161525,1,Movie,2,हिन्दी
1552,CAPTAIN,"CAPTAIN 
Arya, Aishwarya Lekshmi","Action, Horror, Adventure, Thriller",4.4,49349734,1,Movie,2,हिन्दी
1554,Kisi Ka Bhai Kisi Ki Jaan,"Salman Khan, Venkatesh D, Pooja Hegde | Farhad Samji","Action, Comedy, Drama, Love Story",6.9,50456786,1,Movie,2,हिन्दी
1556,Holy Cow,"Sanjay Mishra, Sadiya Siddiqui, Tigmanshu Dhulia, Mukesh Bhatt","Comedy, Drama",6.6,2242429,1,Movie,2,हिन्दी
1557,ROBERRT (2021),"ROBERRT 
Darshan, Jagapathi Babu, Ravi Kishan, Asha Bhat","Action, Love Story, Thriller",5.9,115040735,1,Movie,2,हिन्दी
1559,ZOMBIE REDDY,"ZOMBIE REDDY 
Teja Sajja, Daksha, Prasanth Varma","Horror, Crime",6.6,98496945,1,Movie,2,हिन्दी
1562,Ek Rishtaa -The Bond Of Love,"Ek Rishtaa -The Bond Of Love  Akshay Kumar, Amitabh Bachchan","Drama, Love Story, Romance",6.9,97267358,1,Movie,2,हिन्दी
1563,MLA Ka Power,"MLA Ka Power  
Nandamuri Kalyanram 
Kajal Aggarwal","Action, Drama, Love Story, Romance",5.3,30255608,1,Movie,2,हिन्दी
1569,Mann,"Mann-Aamir Khan, Manisha Koirala, Anil Kapoor","Drama, Love Story, Romance",6.1,144361590,1,Movie,2,हिन्दी
1573,Barsaat,Priyanka Chopra - Bobby Deol - Bipasha,"Drama, Love Story, Romance",4.3,67098644,1,Movie,2,हिन्दी
1574,Main Hoon Lucky The Racer,"Race Gurram... Allu Arjun, Shruti Haasan","Action, Love Story, Crime, Political, Romance",7.1,45458418,1,Movie,2,हिन्दी
1577,Gumraah,"Aditya Roy Kapur, Mrunal Thakur | Vardhan Ketkar | Murad K, Bhushan Kumar","Action, Drama",6.4,2000,1,Movie,2,हिन्दी
1578,August 16 1947,Gautham Karthik | NS Ponkumar | Sean Roldan | AR Murugadoss,"Action, Drama",6.9,372253,1,Movie,2,हिन्दी
1583,Almost Pyaar With DJ Mohabbat,Alaya F | Karan M | Anurag K | Amit T,"Drama, Love Story, Romance",4.8,5621599,1,Movie,2,हिन्दी
1585,Namak Halaal,Shashi Kapoor |Amitabh Bachchan| Smita Patil |Ranjeet,"Action, Love Story, Crime, Romance",7.2,14381511,1,Movie,2,हिन्दी
1604,Ekkadiki,"Nikhil, Hebah Patel, Avika Gor, Tanikela Bharani","Action, Horror, Love Story",7.4,32496744,1,Movie,2,हिन्दी
1606,Raja Vikramarka,"Kartikeya, Tanya Ravichandran","Action, Love Story, Thriller, Crime, Romance",5.3,41569544,1,Movie,2,हिन्दी
1611,FAST X,Fast X also known as Fast & Furious 10 Vin Diesel Movie,"Action, Adventure, Crime",6.3,9345158,1,Movie,1,English
1612,Mrs. Chatterjee vs Norway,How far will a mother’s love take Mrs. Chatterjee to reunite with her children?,Drama,7.4,395029,1,Movie,2,हिन्दी
1618,Inspector Avinash,Episodes: 01-03,"Action, Thriller",9.1,566845,0,Series/TV Show,2,हिन्दी
1622,Stowaway,A three-person crew on a mission to Mars faces an impossible choice when an unplanned passenger jeopardizes the lives of everyone on board.,"Adventure, Thriller, Sci-fi",5.6,159214,1,Movie,1,English
1623,Custody,Naga Chaitanya | Krithi Shetty | Yuvan Shankar Raja | Venkat Prabhu,"Action, Drama, Thriller",8.5,16371244,1,Movie,1,English
1624,Soppana Sundari,"A struggling middle-class family wins a car in a raffle draw, but their celebration is short-lived.","Comedy, Drama, Thriller",6.7,70063,1,Movie,1,English
1625,Ravanasura,Mass Maharaja Ravi Teja | Sushanth | Sudheer Varma | Abhishek Nama,"Comedy, Drama, Thriller",5.6,21139685,1,Movie,1,English
1626,Farhana,"Aishwarya Rajesh, Selvaraghavan | Justin | Nelson Venkatesan","Drama, Thriller",6.4,195051,1,Movie,2,हिन्दी
1627,Black Knight,Episodes: 01-06,"Action, Drama, Adventure",6.4,116085,0,Series/TV Show,2,हिन्दी
1628,Haryana,"Yash Tonk, Ashlesha Sawant, Robbie Marih, Monica Sharma and Aakarshan Singh.","Comedy, Romance",8.3,1788658,1,Movie,2,हिन्दी
1629,Triangle of Sadness,"Harris Dickinson, Charlbi Dean (in her last role), Dolly de Leon, Zlatko Buric, Henrik Dorsin, Vicki Berlin, and Woody Harrelson.","Comedy, Drama",7.3,287165,1,Movie,1,English
1630,AKA,Alban Lenoir · Eric Cantona · Thibault de Montalembert · Sveva Alviti · Saïdou Camara · Lucille Guillaume · Kevin Layne,"Action, Drama",6.7,74447,1,Movie,2,हिन्दी
1631,Shazam,शज़ैम! फ्युरी ऑफ द गॉड्स (Shazam! Fury Of The Gods),"Action, Drama, Thriller",7.0,2883902,1,Movie,2,हिन्दी
1632,Dasara,"Nani, Keerthy Suresh | Srikanth Odela | Santhosh Narayanan","Action, Drama, Mystery",6.8,13088955,1,Movie,2,हिन्दी
1633,Bheed,"Rajkummar Rao, Bhumi Pednekar, Anubhav Sinha |","Drama, Mystery",7.7,2150480,1,Movie,2,हिन्दी
1634,Mela,"Amir Khan, twinkal khanna","Action, Mystery, Love Story, Romance",3.7,5035548,1,Movie,2,हिन्दी
1635,બુશર્ટ ટી-શર્ટ,Bushirt T-shirt... Siddharth Randeria | Kamlesh Ozza | Vandana Pathak,"Comedy, Drama",9.1,1182667,1,Movie,3,ગુજરાતી
1636,Thugs,Hridhu Haroon SIMHA | RK Suresh | Sam. C. S | BRINDA,"Action, Drama, War",8.5,2504133,1,Movie,1,English
1637,Biswa Kalyan Rath: Mood Kharaab,Biswa Kalyan Rath is a stand up comedian who used to be angry at the world.,Comedy,7.0,77123,1,Movie,2,हिन्दी
1638,Mera Baba Nanak,Vikramjeet Virk | Amanmeet Singh | Harashjot | Punjabi Film,"Action, Comedy, Drama",9.8,2050277,1,Movie,12,ਪੰਜਾਬੀ
1639,ROSH,"New ""ROSH"" Love, Greed & Revenge starring  Mimmoh Chakraborty, Nikita Soni, Alina Rai & new face Yash Raj","Action, Drama, Love Story, Thriller",9.0,179741,1,Movie,2,हिन्दी
1640,Titu Ambani,"Tushar Pandey, Deepika Singh Goyal | Bharat – Hitarth","Comedy, Drama",5.9,5569333,1,Movie,2,हिन्दी
1641,8 A.M. Metro,"Gulshan Devaiah, Saiyami Kher | Raj R | Mark K Robin",Drama,8.2,2075207,1,Movie,2,हिन्दी
1642,Kathal,"Sanya Malhotra, Rajpal Yadav, Vijay Raaz |","Comedy, Drama",6.9,45618689,1,Movie,2,हिन्दी
1643,Kacchey Limbu,Kacchey Limbu is a 2023 Indian Hindi-language sports drama film.,Drama,6.3,48037,1,Movie,2,हिन्दी
1644,Sidhus Of Southall,Sargun Mehta | Ajay | Navaniat Singh | Punjabi Comedy Movie,"Comedy, Drama",4.6,11778705,1,Movie,12,ਪੰਜਾਬੀ
1645,Hot Seat,Friar is a former hacker and IT expert who finds a hair-trigger bomb strapped to his desk chair.,"Action, Drama, Mystery",4.3,309742,1,Movie,1,English
1646,Hellhole,Tom Sizemore · Tom Lister Jr. · Sally Kirkland · Rudy Youngblood · Paul Collett · May Myat Noe · Tori Lane Ross · Dave Fennoy.,"Action, Drama, Horror, Thriller",5.8,230729,1,Movie,1,English
1647,Money Heist,"Season 1:- Episodes: 01-06 When the national mint and a touring school group are held hostage by robbers, police believe that the thieves have no way out. Little do they know that the thieves have a bigger plan in store.","Action, Drama, Thriller",8.2,2346347,0,Series/TV Show,2,हिन्दी
1648,Money Heist,"Season 1:- Episodes: 07-13 When the national mint and a touring school group are held hostage by robbers, police believe that the thieves have no way out. Little do they know that the thieves have a bigger plan in store.","Action, Drama, Thriller",8.2,5750,0,Series/TV Show,2,हिन्दी
