id,title,description,genres,imdb_rating,views,ismovie
5153,Faraday,"Faraday es telépata y su novia, Diana, es bloguera. Se mudan a un apartamento sospechosamente barato... que parece estar embrujado.","Comedy, Horror",4.0,4118,1
5155,La Primera Dama,"First Lady es una comedia romántica sobre una mujer, no casada con el presidente, que se postula para el cargo de Primera Dama. Este cuento de hadas moderno trata sobre dos personas que se reencuentran más tarde en la vida para encontrar su final feliz.","Comedy, Romance",3.9,906507,1
5156,Vale La Pena Vivir,"John, un hombre atormentado por sus comienzos, lucha por encontrar significado y valor en su vida.",Drama,6.8,737700,1
5157,Por Siempre,"Basada en la historia verídica heroica de Michael y Michelle Boyum, «Por Siempre» es una película romántica, honesta y profundamente conmovedora.","Drama, Romance",6.2,410672,1
5158,Camino A La Redención,"Dos amigas que crecieron juntas, pero la vida las llevo por caminos separados en la edad adulta. Ahora un sacrificio indescriptible los reúne. Una decisión que afectará la vida de ambas eternamente.",Drama,5.4,54358,1
5159,Después de la Tormenta,"Lauren quiere reconstruir su comunidad, incluida la casa de su familia, después de una tormenta devastadora y desastrosa.",Romance,5.4,1302994,1
5160,Cambio de Juego,La hilaridad surge cuando el mejor atleta del fútbol profesional debe aprender a enseñar a un variopinto grupo de niños cómo ganar en el campo de béisbol mientras ellos le enseñan a él cómo ganar en la vida.,"Comedy, Family",6.3,560916,1
5161,Yo Creo,"Un niño de 9 años experimenta el poder de Dios de forma sobrenatural. Brian Webber de 9 años tiene un encuentro sobrenatural con Dios, una experiencia que lo lleva a la aventura de la aventura. Sus padres no están muy contentos con eso, especialmente su padre, Simon Webber un presentador de televisión ateo.","Drama, Family",5.6,119231,1
5162,El Pueblo Del Reino Celestial,Esta película cuenta la historia de cómo Christian Cheng Nuo experimenta la obra de Dios y el curso de su búsqueda para convertirse en una persona honesta en la vida.,Drama,6.0,2956983,1
5163,رغدة متوحشة,Raghda Motawahisha... إسماعيل، المطلق حديثًا، والذي يعمل فنان مكياج، يعلم أن شركة إعلانات تبحث عن عارضة أزياء. قرر أن يتنكر كامرأة للحصول على الوظيفة.,"Comedy, Romance",5.2,8155678,1
5166,قال هاز,Hazz Said... سعيد الذي يريد الزواج من سماح يتقدم بطلب للحصول على شقة في مشروع سكني. وسرعان ما يجد نفسه عالقاً وسط ثورة تؤخر خططه.,"Comedy, Drama",5.5,446127,1
5167,خير عند بركة,Good and Prosperous... يكافح شقيقان عاطلان عن العمل للعثور على عمل. ينتهي بهم الأمر في مواقف مسلية للغاية بعد أن يتولوا وظائف غريبة.,Comedy,3.9,5921686,1
5168,واحد صحه,Wahed Saheh... عبد الله، الفتى الثري المستهتر، يعاني من مشاعر متضاربة تجاه أربع نساء التقى بهن في فترات زمنية مختلفة. غير قادر على اتخاذ القرار، فهو يترك القدر يتخذ القرار نيابة عنه.,"Action, Drama",6.1,440287,1
5169,કૉંગ્રતુલાશન્સ,"Congratulations - આદિત્ય કસુવાવડને કારણે ગર્ભધારણ ન કરી શકે તે પછી રાગિણી, તેની પત્ની, એક બાળક આપવા માટે ગર્ભવતી બનવા માટે એક પ્રયોગ કરે છે.","Drama, Romance",5.6,809417,1
5170,3 ચક્રમ,3 Chakram- એક અપરિણીત પુરુષ અને તેના બે પરિણીત મિત્રો તેની સ્નાતકની પાર્ટી માટે મનોહર જગ્યાએ જાય છે અને સુંદર સ્ત્રીઓ સાથે મજા માણે છે અને તેમને આનંદ અને ગૂંચવણો ઊભી કરીને મુશ્કેલીમાં મૂકે છે,Comedy,6.0,855239,1
5171,ઓ તારી,"O Taareee- એક સુંદર સ્ત્રી તેમના જીવનમાં પ્રવેશ્યા પછી, કૉલેજ મિત્રોનું એક જૂથ પોતાને અચાનક હત્યાના રહસ્યમાં ફસાઈ જાય છે, જેની વાસ્તવિકતા તેમને બધાને વિખેરાઈ જાય છે.","Mystery, Thriller",4.8,125380,1
5172,કોઠી 1947,Kothhi 1947- એક સમર્પિત પત્ની અને એક સુંદર મહેલની વારસદાર તેના પતિએ તેને છોડી દીધા પછી મહેલનું રક્ષણ કરવાનું અને પોતાની જાતને બચાવવાનું નક્કી કરે છે.,History,5.0,1513,1
5173,પેન્ટાગોન,Pentagon- પોલીસ એક અગ્રણી ઉદ્યોગપતિની રહસ્યમય અને હાઈ-પ્રોફાઈલ હત્યા સાથે જોડાયેલા વિવિધ લોકોની પૂછપરછ કરે છે.,Drama,4.5,5808,1
5174,લિસ્ટેન 2 દિલ,Listen 2 Dil - લિસન 2 દિલ એ એક ગુજરાતી ફિલ્મ છે જેમાં ધવલ ગોસ્વામી અને રવિરા ભારદ્વાજ મુખ્ય ભૂમિકામાં છે. તે એક રોમાંસ ડ્રામા છે જેનું દિગ્દર્શન અને નિર્માતા વિજય દલવાડી અને રમેશ આહીર ક્રૂનો ભાગ છે. એલ,Drama,4.0,6962,1
5175,આપણે તો ધીરુભાઈ,Aapne To Dhirubhai- ધીરેન્દ્ર કોલેજ ડ્રોપઆઉટ છે પરંતુ તે સફળ બિઝનેસમેન બનવાની ઈચ્છા ધરાવે છે. જ્યારે તે એક પછી એક વ્યાપારી સાહસો સ્થાપીને પોતાને સાબિત કરવા માટે નીકળે છે ત્યારે વસ્તુઓ આનંદી વળાંક લે છે.,"Comedy, Family",7.1,6840,1
5176,3 ડોબા 3 મિસ્ટેક્સ ઓફ ગોડ,"3 Doba 3 Mistakes Of God- નયન, ધ્વનીત અને કરણ, ત્રણ અલગ-અલગ-વિકલાંગ ભાઈઓનું જીવન અણધારી વળાંક લે છે જ્યારે તેઓ શીના નામની સુંદર ચોર સાથે રસ્તો ઓળંગે છે.","Comedy, Drama",6.8,13845,1
5177,હુ તારા ઇશ્ક મા,"Hu Tara Ishq Ma- સૂરજ અને સોના બે કોલેજમેટ અને મહત્વાકાંક્ષી સ્પોર્ટ્સ પ્લેયર્સ છે જે એકબીજાને પ્રેમ કરે છે પરંતુ સંજોગોને કારણે અલગ થઈ જાય છે. તેમના અલગ થયાના લાંબા સમય પછી, ભાગ્ય તેમને સાથે લાવે છે.","Drama, Romance",6.0,6973,1
